tour_key_hash,organization,smt_category,transaction_date,acct_ops_flag,tour_key,tour_id,contr_num,lead_id,lead_id_formatted,country,state___country_code,state___country_description,account_number,operational_contract_number,accounting_contract_number,year___month_code,source_system,pender_date,ops_formatted_contract_project,ops_contract_number,ops_project_number,ops_contract_inventory_week_type,ops_contract_status_code,ops_contract_status_desc,ops_contract_substatus_code,ops_contract_substatus_desc,ops_cancel_date,ops_close_date,ops_suspense_date,ops_project_type,ops_points_purchased,ops_points_assessed,acct_formatted_contract_project,acct_contract_number,acct_project_number,acct_contract_inventory_week_type,acct_contract_status_code,acct_contract_status_desc,acct_contract_substatus_code,acct_contract_substatus_desc,acct_cancel_date,acct_close_date,acct_suspense_date,acct_project_type,acct_points_purchased,acct_points_assessed,ownership_status,ownership_status_details,booked,showed,qualified,gross_qualified,non_qualified,gross_transactions,gross_weeks,cancel_transactions,cancel_weeks,net_transactions,forclosure_weeks,net_weeks,net_weeks__inc_forclosures,gross_points_assessed_adjusted,cancel_points_assessed_adjusted,net_points_assessed_adjusted,gross_volume,gross_volume_local,cancel_volume,cancel_volume_local,gross_volume_adjusted,gross_volume_adjusted_local,gross_fdi,gross_fdi_local,cancel_fdi,cancel_fdi_local,net_fdi,net_fdi_local,net_volume,net_volume_local,owners,new_buyers,credit,debit,gross_booked_tour_key,gross_volume_pender,cancel_volume_pender,net_volume_pender,gross_transactions_excl_club_direct,cancel_transactions_excl_club_direct,net_transactions_excl_club_direct,qualified_tours_excl_club_direct,gross_volume_adjusted_excl_club_direct,net_volume_excl_club_direct,last_refresh_time,ops_sold_date,acct_sold_date,voice_reference_num,external_tour_id,enterprise_lead_id,budgeted_hgv_net_volume,fmt_enterprise_lead_id,lead_name,chorus_tour_id,voice_tour_id,sale_source_system,transaction_type_code,transaction_type_desc,honors_tier,honors_tier_as_of_today,hooked_flag,hooked_flag_desc,language_code,language_desc,lead_area,ops_project_desc,acct_project_desc,marital_status_code,marital_status_desc,nationality_code,nationality_desc,occupation_code,occupation_desc,pre_gifted_flag,pre_gifted_flag_desc,product_code,product_desc,purchase_type_code,purchase_type_desc,uni_contract_key,uni_tour_key,uni_package_key,tour_score,ops_project_type_summary,acct_project_type_summary,voice_lead_id,voice_lead_id_formatted,lead_title_1,lead_title_2,tour_date,lead_source_desc,secondary_owner_flag,acct_project_number_str,chorus_tour_id_str,enterprise_lead_id_str,external_tour_id_str,lead_id_str,op_project_number_str,transaction_date_str,transaction_date_ymd,voice_tour_id_str,r20_gross_transactions,r20_cancel_transactions,r20_net_transactions,r20_gross_volume,r20_cancel_volume,r20_net_volume,exclude_flag,lead_prequal_fico_tier,sell_vendor_cd,sell_vendor_name,resc_start_date,resc_end_date,grossfdisuppressed,grossfdisuppressedlocalcurrency,cancelfdisuppressed,cancelfdisuppressedlocalcurrency,fico_color,uni_project_key,project_ref,contr_num_ref,project_contr_num_ref,ops_uni_project_key,acct_uni_project_key
105,HGV,TOUR,2023-07-15,5,HGV_T14763423,16124719,0,8537255144,144-8537255,UNITED STATES,NC,NORTH CAROLINA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14763423,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,688377762,0E-12,69-8537255144,null,16124719,202307150284,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,144,null,null,C,*BAD      ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307150284VIC16124719,HGV88096968537255144,null,null,null,8537255144,144-8537255,          ,          ,2023-07-15,HGV,N,0,16124719,688377762,null,8537255144,0,2023-07-15,20230715,202307150284,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
405,HGV,TOUR,2023-07-12,5,HGV_T14747237,16106938,0,231300800,800-231300,UNITED STATES,TX,TEXAS,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14747237,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,701421377,0E-12,77-701421377,null,16106938,202307120554,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,C,*BAD      ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307120554LVB16106938,HGV0231300800,null,null,null,231300800,800-231300,          ,          ,2023-07-12,HGV,N,0,16106938,701421377,null,231300800,0,2023-07-12,20230712,202307120554,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,3,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Orange,HGV0,0,0,000-0,HGV0,HGV0
539,HGV,TOUR,2023-07-27,5,HGV_T14823366,16190407,0,238940800,800-238940,UNITED STATES,NY,NEW YORK,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14823366,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,689993392,0E-12,9-689993392,null,16190407,202307270019,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null, ,UNKNOWN   ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307270019ARZ16190407,HGV0238940800,null,null,null,238940800,800-238940,          ,          ,2023-07-27,HGV,N,0,16190407,689993392,null,238940800,0,2023-07-27,20230727,202307270019,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,3,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Orange,HGV0,0,0,000-0,HGV0,HGV0
139,HGV,TOUR,2023-07-11,5,HGV_T14723375,16080237,0,7112227097,97-7112227,UNITED STATES,PA,PENNSYLVANIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14723375,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,670562523,0E-12,69-7112227097,null,16080237,202307110369,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,97,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307110369MYR16080237,HGV07112227097,5.10,null,null,7112227097,97-7112227,Mr.       ,Mrs.      ,2023-07-11,HGV,N,0,16080237,670562523,null,7112227097,0,2023-07-11,20230711,202307110369,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
615,HGV,TOUR,2023-07-05,5,HGV_T14551156,15890282,0,4295084142,142-4295084,UNITED STATES,GA,GEORGIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14551156,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,700427665,0E-12,69-4295084142,null,15890282,202307050248,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,142,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307050248MYR15890282,HGV88935564295084142,null,null,null,4295084142,142-4295084,          ,          ,2023-07-05,HGV,N,0,15890282,700427665,null,4295084142,0,2023-07-05,20230705,202307050248,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
67,HGV,TOUR,2023-07-13,5,HGV_T14753403,16113675,0,613800,800-613,UNITED STATES,GA,GEORGIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,2,CURR OWNER,2,                    ,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,2,CURR OWNER,2,                    ,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14753403,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,654195302,0E-12,77-654195302,null,16113675,202307130217,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,W,WIDOW     ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307130217VIC16113675,HGV0613800,1.10,null,null,613800,800-613,Mr.       ,          ,2023-07-13,DRI,N,0,16113675,654195302,null,613800,0,2023-07-13,20230713,202307130217,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,1,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Dark Green,HGV0,0,0,000-0,HGV0,HGV0
67,HGV,WEEKS,2023-07-13,6,HGV_T14753403,16113675,662139,613800,800-613,UNITED STATES,GA,GEORGIA,UNKNOWN,115-662139,115-662139,202307,1,2023-07-13,115-662139,662139,115,null,2,Current Owner,OW,Owner,1900-01-01,2023-07-27,2023-07-13,VIP,0,0,115-662139,662139,115,null,2,Current Owner,OW,Owner,1900-01-01,2023-07-27,2023-07-13,VIP,11520,11520,Owner,Reload,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14753403,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2023-07-13,2023-07-13,null,null,654195302,0E-12,77-654195302,null,16113675,202307130217,VOICE,ACCT_TMA,Accounting TMA,null,null,true,Yes,ENG,ENGLISH,800,VIP (Points),VIP (Points),W,WIDOW     ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,1,Pender,HGV6621390115,HGV202307130217VIC16113675,HGV0613800,1.10,VIP,VIP,613800,800-613,Mr.       ,          ,2023-07-13,DRI,N,115,16113675,654195302,null,613800,115,2023-07-13,20230713,202307130217,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,1,null,null,2023-01-14,2023-01-14,0E-12,0E-12,0E-12,0E-12,Dark Green,HGV115,115,662139,115-662139,HGV115,HGV115
69,HGV,TOUR,2023-07-27,5,HGV_T14824012,16191203,0,5352526010,10-5352526,UNITED STATES,MS,MISSISSIPPI,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14824012,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,691061733,0E-12,69-5352526010,null,16191203,202307270107,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,10,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307270107VIC16191203,HGV83378255352526010,5.10,null,null,5352526010,10-5352526,Mrs.      ,Mr.       ,2023-07-27,HGV,N,0,16191203,691061733,null,5352526010,0,2023-07-27,20230727,202307270107,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
781,HGV,TOUR,2023-07-15,5,HGV_T14575943,15917410,0,560426150,150-560426,UNITED STATES,AZ,ARIZONA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14575943,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,700405181,0E-12,69-560426150,null,15917410,202307150452,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,150,null,null,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307150452LVB15917410,HGV8888634560426150,5.10,null,null,560426150,150-560426,Miss      ,          ,2023-07-15,HGV,N,0,15917410,700405181,null,560426150,0,2023-07-15,20230715,202307150452,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
659,HGV,TOUR,2023-07-18,5,HGV_T14682808,16035418,0,5212989158,158-5212989,UNITED STATES,NC,NORTH CAROLINA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14682808,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,687758794,0E-12,69-5212989158,null,16035418,202307180430,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,158,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307180430LVB16035418,HGV86957725212989158,5.10,null,null,5212989158,158-5212989,Mrs.      ,Mr.       ,2023-07-18,HGV,N,0,16035418,687758794,null,5212989158,0,2023-07-18,20230718,202307180430,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
494,HGV,TOUR,2023-07-19,5,HGV_T14782797,16146381,0,6818009132,132-6818009,UNITED STATES,FL,FLORIDA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14782797,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,688370749,0E-12,69-6818009132,null,16146381,202307190005,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,132,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307190005VIC16146381,HGV06818009132,5.10,null,null,6818009132,132-6818009,Mr.       ,Mrs.      ,2023-07-19,HGV,N,0,16146381,688370749,null,6818009132,0,2023-07-19,20230719,202307190005,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
39,HGV,TOUR,2023-07-16,5,HGV_T14763214,16124509,0,5853987010,10-5853987,UNITED STATES,FL,FLORIDA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14763214,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,689830310,0E-12,69-5853987010,null,16124509,202307160037,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,10,null,null,S,SINGLE    ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307160037WDC16124509,HGV05853987010,null,null,null,5853987010,10-5853987,Mrs.      ,          ,2023-07-16,HGV,N,0,16124509,689830310,null,5853987010,0,2023-07-16,20230716,202307160037,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
349,HGV,TOUR,2023-07-30,5,HGV_T14012494,15290538,0,51449055,55-51449,UNITED STATES,CO,COLORADO,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14012494,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,681597153,0E-12,69-51449055,null,15290538,202307300003,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,55,null,null,M,MARRIED   ,1    ,AMERICAN            ,4,TECHNICAL/ENGINEER/C,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307300003CHI15290538,HGV767154351449055,5.10,null,null,51449055,55-51449,Mr.       ,Mrs.      ,2023-07-30,HGV,N,0,15290538,681597153,null,51449055,0,2023-07-30,20230730,202307300003,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
132,HGV,TOUR,2023-07-05,5,HGV_T14717222,16073615,0,4341277137,137-4341277,UNITED STATES,MO,MISSOURI,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14717222,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,684262746,0E-12,69-4341277137,null,16073615,202307050547,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,137,null,null,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,21,NURSE/HEALTH CARE/NO,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307050547VIC16073615,HGV80122334341277137,null,null,null,4341277137,137-4341277,          ,          ,2023-07-05,HGV,N,0,16073615,684262746,null,4341277137,0,2023-07-05,20230705,202307050547,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
113,HGV,TOUR,2023-07-06,5,HGV_T14719210,16075645,0,82542800,800-82542,UNITED STATES,AZ,ARIZONA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14719210,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,11419486,0E-12,51-3374,null,16075645,202307060602,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,M,MARRIED   ,1    ,AMERICAN            ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307060602TUS16075645,HGV082542800,1.10,null,null,82542800,800-82542,Mrs.      ,Mr.       ,2023-07-06,DRI,N,0,16075645,11419486,null,82542800,0,2023-07-06,20230706,202307060602,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,1,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Dark Green,HGV0,0,0,000-0,HGV0,HGV0
666,HGV,TOUR,2023-07-31,5,HGV_T14679991,16032550,0,9721385168,168-9721385,UNITED STATES,FL,FLORIDA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14679991,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,698166125,0E-12,69-9721385168,null,16032550,202307310254,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,168,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,2,RETIRED             ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307310254MYR16032550,HGV82438859721385168,null,null,null,9721385168,168-9721385,          ,          ,2023-07-31,HGV,N,0,16032550,698166125,null,9721385168,0,2023-07-31,20230731,202307310254,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
