tour_key_hash,organization,tour_key,tour_id,contr_num,tour_booked_date,tour_date,tour_status_code,tour_status_desc,tour_type_code,tour_type_desc,tour_wave_code,tour_wave_desc,wave_time,formatted_wave_time,tour_arrival_time,tour_length,manifest_code,manifest_description,office_active___inactive_flag,office_code,office_description,office_division,office_region,office_sales_type,office_site,office_subregion,office_subsite,marketing_box_code,marketing_box_desc,marketing_company_code,marketing_company_desc,channel,marketing_source_department_code_debit,dept_desc,dept_type,tour_channel,marketing_program_code,marketing_program_desc,last_refresh_time,activator_code,activator_desc,tour_disqualification_code,tour_disqualification_desc,tour_purchase_date,tour_activation_date,source_code,source_desc,external_tour_id,office_code_consolidated,office_brand,tour_confirmation_code,tour_confirmation_desc,mobile_office_code,mobile_office_desc,call_center_code,call_center_desc,activation_promotion_code,activation_promotion_desc,customer_care_promotion_code,customer_care_promotion_desc,marketing_package_type_code,marketing_package_type_desc,promotion_code,promotion_desc,summary_code,summary_desc,package_sale_id,tour_length_str,market_link,offer_type,market_mix,item_status,offer_cd,offer_desc,sales_line
441,DRI,DRI_T84261317,84261317,-1,2016-11-15,2017-05-21,7,Reschedule Out,EPP,Exit Program Purchased,BAP,09:00 AM - Sampler Owner REMOVE,1970-01-01T09:00:00.000Z,09:00 AM,null,null,18889,Palm Canyon,true,PCR,Palm Canyon Resort Inhouse,Domestic,North America/Europe,Developer,Palm Springs,West / Midwest / Atl,Palm Canyon,TSAMP,THE SAMPLER FULFILLED,16370,DRI National Marketing Center,Sampler,16519,Sampler Preview - Owners,Direct Marketing NMC,null,OS,OWNER SAMPLER,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2016-11-15,1900-01-01,TSAOC,Owner and Club Sampler Pkg Visits,null,DRIPCR,DRI,null,null,null,null,DRI,National Marketing Center,null,null,null,null,null,null,NON,None,null,null,null,null,null,null,null,null,null,null,null
293,DRI,DRI_T78582556,78582556,-1,2017-05-09,2017-08-24,7,Reschedule Out,LIN,Regular Line,GBM,02:30 PM - NMC Action,1970-01-01T14:30:00.000Z,02:30 PM,null,null,17732,LAS - Golden Nugget,true,PCN,Cancun Las Vegas Line,Domestic,North America/Europe,Developer,Las Vegas,LV HGV,Cancun,PMNMC,PRINTED MEDIA NATIONAL MARKETING,16370,DRI National Marketing Center,Telemarketing,16515,DM National Marketing Summerlin,Direct Marketing NMC,null,ONM,NM-Natonal Marketing,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2017-04-28,1900-01-01,BBPTS,Bounce Back Polo Tower ,null,DRIPCN,DRI,null,null,null,null,DRI,National Marketing Center,null,null,null,null,null,null,S101,$100 VISA GIFT CARD,null,null,null,null,null,null,null,null,null,null,null
702,DRI,DRI_T76670271,76670271,-1,2016-06-11,2016-06-11,2,Show,LIN,Regular Line,EAO,12:00 PM - OPC,1970-01-01T12:00:00.000Z,12:00 PM,12:36 PM,1970-01-01T02:58:00.000Z,20756,14 PIER,true,BQR,Beach Quarters Action Line,Domestic,North America/Europe,Developer,Virginia Beach,West / Midwest / Atl,Virginia Beach,BLUE,Blue Credit Score,10064,RMI,OPC,16220,OPC - DRI,OnSite Marketing,Non-Owner,OPC,OPC,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2016-06-11,1900-01-01,14PIE,HUE 11-15 ORLVBLVSCO F BC CT LV,null,DRIBQR,DRI,null,null,null,null,NON,None,null,null,null,null,null,null,NON,None,null,null,null,1970-01-01 02:58:00,null,null,null,null,null,null,null
594,DRI,DRI_T8257827,8257827,-1,2009-05-19,2009-05-19,2,Show,42,Inhouse Multi Media,1,Jardines del Sol Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,10:00 AM,1970-01-01T02:30:00.000Z,null,null,false,261,W-Jardines del Sol - Inactive,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16707,Onsite Marketing,null,null,null,null,Rental Guest ,6,Rental Guest ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,767,Interval International,null,DRI261,DRI,null,null,null,null,null,null,null,null,null,null,null,null,386,DRI Rental Program,ERN,Rentals,null,1970-01-01 02:30:00,null,null,null,null,null,null,null
606,DRI,DRI_T8284863,8284863,-1,2009-07-19,2009-07-24,7,Reschedule Out,42,Inhouse Multi Media,1,Premier English - 2.30pm,1970-01-01T14:30:00.000Z,02:30 PM,null,null,17571,Pine Lake Resort,true,55,W-Pine Lake Resort,International,North America/Europe,Developer,Europe,East,Pine Lake,null,null,16707,Onsite Marketing,null,null,null,null,GVC Member ,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,728,II Inbound Guest,null,DRI55,DRI,null,null,null,null,null,null,null,null,null,null,null,null,802,Exchange/Inbound II Weeks,ECH,Exchange ,null,null,null,null,null,null,null,null,null
613,DRI,DRI_T8192674,8192674,-1,2009-08-28,2009-09-02,7,Reschedule Out,42,Inhouse Multi Media,1,Vilar do Golf Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,null,null,null,null,true,149,W-Vilar do Golf - Inactive,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16707,Onsite Marketing,null,null,null,null,Rental Guest ,6,Rental Guest ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,767,Interval International,null,DRI149,DRI,null,null,null,null,null,null,null,null,null,null,null,null,386,DRI Rental Program,ERN,Rentals,null,null,null,null,null,null,null,null,null
564,DRI,DRI_T813932,813932,-1,2000-03-23,1995-09-07,2,Show,LIN,Regular Line,073,7:30 am,1970-01-01T07:30:00.000Z,07:30 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,GBR,GB OPC/Brand/Vendor/Westgate,Domestic,North America/Europe,Developer,Orlando,East,Grand Beach,null,null,10064,RMI,Owner Marketing,16511,Owner Revisit,Direct Marketing NMC,null,OP,OWNER REVISIT,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,U346,ORL-SGE Scott Stenfeld,null,DRIGBR,DRI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
668,DRI,DRI_T7925059,7925059,-1,2004-10-16,2004-10-16,3,No Show,1,Paid Line Tour,2,Thurnham Hall Cold Line Wave 2,1970-01-01T14:30:00.000Z,02:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,223,C-Thurnham Hall,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16775,Mainstream Promotions,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,777,Phone Book,null,DRI223,DRI,null,null,null,null,null,null,null,null,null,null,null,null,615,Feria (2 Flights and Free Car Hire),CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
141,DRI,DRI_T7751911,7751911,-1,2005-06-03,2005-06-03,3,No Show,1,Paid Line Tour,1,Wychnor Park Cold Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,3,C-Wychnor Park Country Club,Domestic,North America/Europe,Developer,Europe,East,Wychnor Park,null,null,16704,Imex Centre (UK),null,null,null,null,null,35,No Show Tours,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,289,OPC Idyllic ,null,DRI3,DRI,null,null,null,null,null,null,null,null,null,null,null,null,644,Feria 615 or B.O.B. and #50 Argos Vch,CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
111,DRI,DRI_T7965512,7965512,-1,2007-11-09,2007-11-09,5,Cancel,42,Inhouse Multi Media,1,Vilar do Golf Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,149,W-Vilar do Golf - Inactive,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16773,Citrus House,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,2102,Sunterra Travel Brochure,null,DRI149,DRI,null,null,null,null,null,null,null,null,null,null,null,null,7000,Fly Buy (1 Week Accom Paid),FLY,Flybuys,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
601,DRI,DRI_T7445170,7445170,-1,2005-05-27,2005-05-27,5,Cancel,44,Autotour (Non Mkting),1,Los Amigos Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,52,W-Los Amigos Beach Club - Inactive,International,North America/Europe,Developer,Europe,East,Sahara,null,null,16707,Onsite Marketing,null,null,null,null,null,72,GVC Explorer 40 Point Member,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1002,GVC Explorer ,null,DRI52,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8007,GVC Explorer Standard Reservation,TNA,Trial Natural,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
601,DRI,DRI_T7324651,7324651,-1,2002-08-31,2002-08-31,5,Cancel,1,Paid Line Tour,1,Premier English - 2.30pm,1970-01-01T14:30:00.000Z,02:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,55,W-Pine Lake Resort,International,North America/Europe,Developer,Europe,East,Pine Lake,null,null,16711,GVC Direct,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,7701,L02/PM/C04 Claritas M009 ,null,DRI55,DRI,null,null,null,null,null,null,null,null,null,null,null,null,1007,U.H. GVC Floating Mini Vac Cert,MIN,Minivac,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
270,DRI,DRI_T7433915,7433915,-1,2003-01-08,2003-01-08,4,Show - No tour,44,Autotour (Non Mkting),1,Le Club Mougins Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,10:00 AM,1970-01-01T00:00:00.000Z,null,null,true,116,W-Le Club Mougins,International,North America/Europe,Developer,Europe,East,France Club Mougin,null,null,16707,Onsite Marketing,null,null,null,null,null,65,II Member,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,5,RCI / II ,null,DRI116,DRI,null,null,null,null,null,null,null,null,null,null,null,null,802,Exchange/Inbound II Weeks,ECH,Exchange ,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
740,DRI,DRI_T7502631,7502631,-1,2003-08-20,2003-08-20,5,Cancel,1,Paid Line Tour,1,Wychnor Park Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,56,W-Wychnor Park Country Club,International,North America/Europe,Developer,Europe,East,Wychnor Park,null,null,16709,Owner Marketing Lancaster,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,292,Owner Listing (70 Point owner),null,DRI56,DRI,null,null,null,null,null,null,null,null,null,null,null,null,65,Paid Mini Vac,MIN,Minivac,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
698,DRI,DRI_T7574731,7574731,-1,2005-09-08,2005-09-08,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T00:00:00.000Z,17192,Sunset Bay Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
266,DRI,DRI_T8057789,8057789,-1,2004-07-29,2004-07-29,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,null,17196,Royal Sunset Beach Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,null,null,null,null,null,null,null,null
758,DRI,DRI_T7638435,7638435,-1,2005-07-28,2005-07-28,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T00:00:00.000Z,17192,Sunset Bay Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
183,DRI,DRI_T7388809,7388809,-1,2004-03-18,2004-03-18,2,Show,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T11:30:00.000Z,17194,Sunset Harbour Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,1970-01-01 11:30:00,null,null,null,null,null,null,null
746,DRI,DRI_T7448896,7448896,-1,2003-03-27,2003-03-27,2,Show,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,10:30 AM,1970-01-01T02:30:00.000Z,17396,Santa Barbara Golf Ocean Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,1970-01-01 02:30:00,null,null,null,null,null,null,null
546,DRI,DRI_T7475252,7475252,-1,2002-11-07,2002-11-07,5,Cancel,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,null,17194,Sunset Harbour Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,null,null,null,null,null,null,null,null
5,DRI,DRI_T7893994,7893994,-1,2007-07-05,2007-07-05,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T00:00:00.000Z,17192,Sunset Bay Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
214,DRI,DRI_T8078682,8078682,-1,2006-10-05,2006-10-05,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T00:00:00.000Z,17192,Sunset Bay Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
655,DRI,DRI_T7750913,7750913,-1,2006-03-13,2006-03-13,5,Cancel,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T04:00:00.000Z,17192,Sunset Bay Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,1970-01-01 04:00:00,null,null,null,null,null,null,null
465,DRI,DRI_T7748137,7748137,-1,2006-03-07,2006-03-07,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T00:00:00.000Z,17192,Sunset Bay Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,21,Global Fixed Owner,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,101,LSI Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,800,Owner Reservations ,FAF,FIXED FLOAT,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
277,DRI,DRI_T8340481,8340481,-1,2010-03-30,2010-09-22,5,Cancel,42,Inhouse Multi Media,2,Sahara Costa Warm Line Wave 2,1970-01-01T10:00:00.000Z,10:00 AM,null,null,null,null,true,160,W-Sahara Costa,International,North America/Europe,Developer,Europe,East,Sahara,1423,BAF - Marketing,17186,Wakefield,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2010-03-30,1900-01-01,7118,Bring A Friend Marketing Generated,null,DRI160,DRI,null,null,null,null,null,null,null,null,null,null,null,null,726,OREF Discover DRU EU,ERF,Referral,null,null,null,null,null,null,null,null,null
645,DRI,DRI_T8192406,8192406,-1,2004-11-04,2004-11-04,5,Cancel,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,null,17193,Sunset View Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,null,null,null,null,null,null,null,null
77,DRI,DRI_T8129501,8129501,-1,2004-12-16,2004-12-16,2,Show,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T11:00:00.000Z,17193,Sunset View Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,1970-01-01 11:00:00,null,null,null,null,null,null,null
655,DRI,DRI_T8002822,8002822,-1,2005-06-16,2005-06-16,5,Cancel,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,null,17193,Sunset View Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,null,null,null,null,null,null,null,null
614,DRI,DRI_T7715045,7715045,-1,2005-03-24,2005-03-24,2,Show,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T11:59:00.000Z,17194,Sunset Harbour Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,1970-01-01 11:59:00,null,null,null,null,null,null,null
585,DRI,DRI_T8147481,8147481,-1,2005-01-17,2005-01-17,5,Cancel,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,null,17192,Sunset Bay Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,null,null,null,null,null,null,null,null
19,DRI,DRI_T7587505,7587505,-1,2006-03-02,2006-03-02,9,Expired,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 AM,1970-01-01T00:00:00.000Z,17196,Royal Sunset Beach Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
634,DRI,DRI_T7971086,7971086,-1,2004-12-02,2004-12-02,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,null,17396,Santa Barbara Golf Ocean Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,null,null,null,null,null,null,null,null
72,DRI,DRI_T7874736,7874736,-1,2005-11-03,2005-11-03,2,Show,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T11:00:00.000Z,17396,Santa Barbara Golf Ocean Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,1970-01-01 11:00:00,null,null,null,null,null,null,null
